State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Himachal Pradesh,Kangra,PMY Kangra,Onion,Onion,Medium,4,2025-11-10,2026-03-14,125,37.0,85.0,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Onion,Other,FAQ,5,2026-02-10,2026-02-21,12,2.0,6.0,1,25.0
Himachal Pradesh,Kangra,PMY Kangra,Potato,Other,FAQ,7,2026-02-24,2026-08-15,173,30.0,66.0,1,16.666666666666664
Himachal Pradesh,Kangra,PMY Kangra,Potato,Potato,FAQ,232,2025-11-11,2026-09-03,297,1.0,4.0,175,75.75757575757575
Himachal Pradesh,Kangra,PMY Kangra,Potato,Potato,Grade A,1,2026-01-24,2026-01-24,1,,,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Pumpkin,Other,FAQ,1,2026-02-16,2026-02-16,1,,,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Pumpkin,Pumpkin,FAQ,210,2025-11-11,2026-09-03,297,1.0,5.0,147,70.33492822966507
Himachal Pradesh,Kangra,PMY Kangra,Pumpkin,Pumpkin,Medium,1,2025-11-19,2025-11-19,1,,,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Tomato,Local,FAQ,1,2026-02-24,2026-02-24,1,,,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Tomato,Other,FAQ,3,2026-01-15,2026-03-09,54,26.5,33.0,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Tomato,Tomato,FAQ,237,2025-11-11,2026-09-03,297,1.0,3.0,183,77.54237288135593
Himachal Pradesh,Kangra,PMY Kangra,Tomato,Tomato,Grade A,1,2026-01-24,2026-01-24,1,,,0,0.0
Himachal Pradesh,Kangra,PMY Kangra,Tomato,Tomato,Medium,1,2025-11-13,2025-11-13,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Cabbage,Cabbage,FAQ,2,2026-05-23,2026-08-25,95,94.0,94.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Cabbage,Cabbage,Grade A,110,2025-12-01,2026-09-02,276,2.0,11.0,47,43.11926605504588
Himachal Pradesh,Kangra,SMY Baijnath,Cabbage,Cabbage,Grade B,102,2025-11-10,2026-09-03,298,2.0,16.0,43,42.57425742574257
Himachal Pradesh,Kangra,SMY Baijnath,Onion,1st Sort,Grade B,1,2025-11-10,2025-11-10,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,FAQ,2,2026-08-17,2026-08-24,8,7.0,7.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade A,91,2025-11-22,2026-09-02,285,2.0,19.0,35,38.88888888888889
Himachal Pradesh,Kangra,SMY Baijnath,Onion,Onion,Grade B,121,2025-11-11,2026-09-03,297,2.0,12.0,57,47.5
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Badshah,Grade A,6,2025-12-11,2026-05-01,142,24.0,74.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Badshah,Grade B,6,2025-12-06,2026-01-24,50,9.0,27.0,1,20.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Desi,FAQ,1,2026-08-13,2026-08-13,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Desi,Grade A,25,2025-11-14,2026-09-02,293,6.5,76.0,6,25.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Desi,Grade B,8,2025-11-10,2026-07-17,250,13.0,129.0,1,14.285714285714285
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Jyoti,FAQ,1,2026-07-30,2026-07-30,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Jyoti,Grade A,62,2025-12-18,2026-08-06,232,3.0,11.0,15,24.59016393442623
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Jyoti,Grade B,56,2025-11-15,2026-08-19,278,3.0,23.0,16,29.09090909090909
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Local,Grade A,5,2026-05-30,2026-08-07,70,17.0,29.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Local,Grade B,10,2025-11-11,2026-08-14,277,7.0,150.0,3,33.33333333333333
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Potato,Grade A,2,2026-07-01,2026-07-07,7,6.0,6.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Potato,Grade B,22,2026-05-08,2026-09-03,119,4.0,23.0,3,14.285714285714285
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Other,FAQ,3,2026-02-23,2026-07-20,148,73.5,142.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Other,Grade A,25,2025-12-16,2026-08-29,257,5.0,42.0,4,16.666666666666664
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Other,Grade B,10,2025-11-20,2026-08-21,275,3.0,185.0,2,22.22222222222222
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Pumpkin,FAQ,2,2026-07-22,2026-07-30,9,8.0,8.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Pumpkin,Grade A,54,2025-12-01,2026-09-02,276,4.0,22.0,14,26.41509433962264
Himachal Pradesh,Kangra,SMY Baijnath,Pumpkin,Pumpkin,Grade B,34,2025-11-18,2026-06-08,203,6.0,15.0,5,15.151515151515152
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Deshi,Grade A,3,2026-03-03,2026-07-02,122,60.5,118.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Deshi,Grade B,4,2026-01-24,2026-07-09,167,63.0,64.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Hybrid,Grade A,83,2025-11-14,2026-09-02,293,3.0,17.0,24,29.268292682926827
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Hybrid,Grade B,75,2025-11-10,2026-08-24,288,2.0,33.0,26,35.13513513513514
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Local,Grade A,7,2026-03-19,2026-08-04,139,7.0,101.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Local,Grade B,15,2025-11-15,2026-09-03,293,6.0,84.0,1,7.142857142857142
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Other,Grade A,1,2026-06-11,2026-06-11,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Other,Grade B,3,2026-04-20,2026-08-19,122,60.5,75.0,0,0.0
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Tomato,Grade A,3,2026-05-26,2026-07-01,37,18.0,35.0,1,50.0
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Tomato,Grade B,19,2026-05-08,2026-08-31,116,3.5,23.0,4,22.22222222222222
Himachal Pradesh,Kangra,SMY Dharamshala,Cabbage,Cabbage,FAQ,204,2025-12-04,2026-09-03,274,1.0,3.0,151,74.38423645320196
Himachal Pradesh,Kangra,SMY Dharamshala,Cabbage,Cabbage,Grade A,11,2025-11-10,2025-12-03,24,2.0,8.0,4,40.0
Himachal Pradesh,Kangra,SMY Dharamshala,Cabbage,Cabbage,Grade B,10,2025-11-10,2025-12-02,23,2.0,6.0,3,33.33333333333333
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,FAQ,203,2025-12-04,2026-09-02,273,1.0,3.0,148,73.26732673267327
Himachal Pradesh,Kangra,SMY Dharamshala,Onion,Onion,Grade A,20,2025-11-11,2025-12-03,23,1.0,2.0,16,84.21052631578947
Himachal Pradesh,Kangra,SMY Dharamshala,Potato,Potato,FAQ,201,2025-12-04,2026-09-03,274,1.0,4.0,144,72.0
Himachal Pradesh,Kangra,SMY Dharamshala,Potato,Potato,Grade A,21,2025-11-10,2025-12-03,24,1.0,2.0,17,85.0
Himachal Pradesh,Kangra,SMY Dharamshala,Pumpkin,Pumpkin,FAQ,201,2025-12-04,2026-09-03,274,1.0,9.0,149,74.5
Himachal Pradesh,Kangra,SMY Dharamshala,Pumpkin,Pumpkin,Grade A,18,2025-11-10,2025-12-03,24,1.0,4.0,13,76.47058823529412
Himachal Pradesh,Kangra,SMY Dharamshala,Pumpkin,Pumpkin,Grade B,2,2025-11-21,2025-11-25,5,4.0,4.0,0,0.0
Himachal Pradesh,Kangra,SMY Dharamshala,Tomato,Tomato,FAQ,203,2025-12-04,2026-09-03,274,1.0,3.0,147,72.77227722772277
Himachal Pradesh,Kangra,SMY Dharamshala,Tomato,Tomato,Grade A,19,2025-11-11,2025-12-03,23,1.0,3.0,15,83.33333333333334
Himachal Pradesh,Kangra,SMY Dharamshala,Tomato,Tomato,Grade B,1,2025-11-10,2025-11-10,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jaisinghpur,Cabbage,Cabbage,FAQ,243,2025-11-10,2026-09-04,299,1.0,4.0,195,80.57851239669421
Himachal Pradesh,Kangra,SMY Jaisinghpur,Onion,Other,FAQ,194,2025-11-10,2026-09-03,298,1.0,4.0,105,54.40414507772021
Himachal Pradesh,Kangra,SMY Jaisinghpur,Potato,Potato,FAQ,243,2025-11-10,2026-09-04,299,1.0,3.0,195,80.57851239669421
Himachal Pradesh,Kangra,SMY Jaisinghpur,Pumpkin,Other,FAQ,1,2025-11-27,2025-11-27,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jaisinghpur,Pumpkin,Pumpkin,FAQ,105,2025-11-11,2026-09-03,297,2.0,58.0,19,18.269230769230766
Himachal Pradesh,Kangra,SMY Jaisinghpur,Tomato,Tomato,FAQ,244,2025-11-10,2026-09-04,299,1.0,3.0,196,80.65843621399176
Himachal Pradesh,Kangra,SMY Jassur,Cabbage,Cabbage,FAQ,75,2025-11-24,2026-08-18,268,2.0,23.0,30,40.54054054054054
Himachal Pradesh,Kangra,SMY Jassur,Cabbage,Other,FAQ,45,2025-11-22,2026-09-02,285,2.0,95.0,19,43.18181818181818
Himachal Pradesh,Kangra,SMY Jassur,Cabbage,Other,Grade B,1,2025-11-14,2025-11-14,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Cabbage,Other,Medium,2,2025-11-21,2026-02-11,83,82.0,82.0,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Onion,Onion,FAQ,82,2025-11-25,2026-08-18,267,2.0,19.0,33,40.74074074074074
Himachal Pradesh,Kangra,SMY Jassur,Onion,Onion,Medium,1,2025-12-13,2025-12-13,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Onion,Other,FAQ,35,2025-11-22,2026-09-02,285,3.0,96.0,8,23.52941176470588
Himachal Pradesh,Kangra,SMY Jassur,Onion,Other,Grade B,1,2025-11-14,2025-11-14,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Onion,Other,Medium,1,2025-11-21,2025-11-21,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Potato,Other,FAQ,83,2025-11-24,2026-09-02,283,2.0,19.0,27,32.926829268292686
Himachal Pradesh,Kangra,SMY Jassur,Potato,Other,Medium,2,2025-11-21,2025-12-13,23,22.0,22.0,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Potato,Potato,FAQ,28,2025-11-22,2026-08-12,264,3.0,57.0,4,14.814814814814813
Himachal Pradesh,Kangra,SMY Jassur,Potato,Potato,Grade B,1,2025-11-14,2025-11-14,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Pumpkin,Other,FAQ,6,2025-11-21,2026-08-05,258,16.0,173.0,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Tomato,Other,FAQ,94,2025-11-21,2026-09-02,286,2.0,25.0,35,37.634408602150536
Himachal Pradesh,Kangra,SMY Jassur,Tomato,Other,Grade B,1,2025-11-14,2025-11-14,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jassur,Tomato,Tomato,FAQ,15,2025-11-27,2026-08-12,259,9.5,56.0,1,7.142857142857142
Himachal Pradesh,Kangra,SMY Jassur,Tomato,Tomato,Medium,1,2025-12-13,2025-12-13,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Cabbage,Cabbage,FAQ,44,2025-11-27,2026-08-31,278,3.0,35.0,14,32.55813953488372
Himachal Pradesh,Kangra,SMY Jwalaji,Cabbage,Cabbage,Medium,4,2025-11-21,2025-12-12,22,4.0,14.0,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Cabbage,Other,Medium,1,2025-11-20,2025-11-20,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Onion,1st Sort,FAQ,1,2026-01-22,2026-01-22,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Onion,Other,FAQ,60,2025-12-15,2026-09-01,261,3.0,20.0,14,23.728813559322035
Himachal Pradesh,Kangra,SMY Jwalaji,Onion,Other,Medium,11,2025-11-12,2025-12-11,30,2.0,6.0,1,10.0
Himachal Pradesh,Kangra,SMY Jwalaji,Potato,Other,FAQ,39,2025-12-15,2026-09-03,263,4.5,28.0,6,15.789473684210526
Himachal Pradesh,Kangra,SMY Jwalaji,Potato,Other,Grade A,1,2025-11-10,2025-11-10,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Potato,Other,Medium,8,2025-11-15,2025-12-09,25,2.0,9.0,1,14.285714285714285
Himachal Pradesh,Kangra,SMY Jwalaji,Pumpkin,Other,FAQ,11,2025-12-20,2026-09-03,258,8.5,156.0,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Pumpkin,Other,Medium,5,2025-11-11,2025-12-11,31,8.0,11.0,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Tomato,Deshi,FAQ,5,2026-03-09,2026-07-29,143,35.5,63.0,0,0.0
Himachal Pradesh,Kangra,SMY Jwalaji,Tomato,Other,FAQ,55,2025-12-15,2026-09-03,263,4.0,24.0,9,16.666666666666664
Himachal Pradesh,Kangra,SMY Jwalaji,Tomato,Other,Medium,12,2025-11-11,2025-12-12,32,2.0,5.0,2,18.181818181818183
Himachal Pradesh,Kangra,SMY Nagrota Bagwan,Cabbage,Cabbage,FAQ,197,2025-11-10,2026-09-01,296,1.0,8.0,131,66.83673469387756
Himachal Pradesh,Kangra,SMY Nagrota Bagwan,Onion,Onion,FAQ,236,2025-11-11,2026-09-03,297,1.0,4.0,184,78.29787234042553
Himachal Pradesh,Kangra,SMY Nagrota Bagwan,Potato,Potato,FAQ,236,2025-11-12,2026-09-03,296,1.0,4.0,183,77.87234042553192
Himachal Pradesh,Kangra,SMY Nagrota Bagwan,Potato,Potato,Medium,1,2026-08-20,2026-08-20,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Nagrota Bagwan,Pumpkin,Pumpkin,FAQ,117,2025-11-14,2026-09-03,294,1.0,46.0,66,56.896551724137936
Himachal Pradesh,Kangra,SMY Nagrota Bagwan,Tomato,Tomato,FAQ,242,2025-11-11,2026-09-03,297,1.0,4.0,193,80.08298755186722
Himachal Pradesh,Kangra,SMY Palampur,Cabbage,Cabbage,FAQ,244,2025-11-10,2026-09-04,299,1.0,3.0,196,80.65843621399176
Himachal Pradesh,Kangra,SMY Palampur,Onion,Onion,FAQ,243,2025-11-10,2026-09-04,299,1.0,3.0,195,80.57851239669421
Himachal Pradesh,Kangra,SMY Palampur,Onion,Other,FAQ,1,2026-02-23,2026-02-23,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Palampur,Potato,Other,FAQ,2,2025-11-10,2025-11-11,2,1.0,1.0,1,100.0
Himachal Pradesh,Kangra,SMY Palampur,Potato,Potato,FAQ,242,2025-11-12,2026-09-04,297,1.0,3.0,194,80.49792531120332
Himachal Pradesh,Kangra,SMY Palampur,Pumpkin,Other,FAQ,1,2026-05-20,2026-05-20,1,,,0,0.0
Himachal Pradesh,Kangra,SMY Palampur,Pumpkin,Pumpkin,FAQ,168,2025-11-10,2026-09-04,299,1.0,58.0,113,67.66467065868264
Himachal Pradesh,Kangra,SMY Palampur,Tomato,Tomato,FAQ,243,2025-11-10,2026-09-04,299,1.0,3.0,194,80.16528925619835
Himachal Pradesh,Kullu,PMY Kullu,Cabbage,Other,FAQ,190,2025-11-13,2026-09-03,295,1.0,59.0,159,84.12698412698413
Himachal Pradesh,Kullu,PMY Kullu,Cabbage,Other,Medium,47,2025-11-11,2026-07-01,233,1.0,158.0,30,65.21739130434783
Himachal Pradesh,Kullu,PMY Kullu,Onion,Other,FAQ,194,2025-11-13,2026-09-03,295,1.0,59.0,163,84.4559585492228
Himachal Pradesh,Kullu,PMY Kullu,Onion,Other,Medium,56,2025-11-11,2026-07-01,233,1.0,158.0,44,80.0
Himachal Pradesh,Kullu,PMY Kullu,Potato,Other,FAQ,195,2025-11-13,2026-09-03,295,1.0,59.0,166,85.56701030927834
Himachal Pradesh,Kullu,PMY Kullu,Potato,Other,Medium,54,2025-11-11,2026-07-01,233,1.0,158.0,41,77.35849056603774
Himachal Pradesh,Kullu,PMY Kullu,Pumpkin,Other,FAQ,167,2025-11-13,2026-09-03,295,1.0,75.0,130,78.3132530120482
Himachal Pradesh,Kullu,PMY Kullu,Pumpkin,Other,Medium,11,2025-11-11,2026-06-20,222,2.0,199.0,4,40.0
Himachal Pradesh,Kullu,PMY Kullu,Tomato,Local,FAQ,1,2025-11-25,2025-11-25,1,,,0,0.0
Himachal Pradesh,Kullu,PMY Kullu,Tomato,Other,FAQ,195,2025-11-13,2026-09-03,295,1.0,59.0,167,86.08247422680412
Himachal Pradesh,Kullu,PMY Kullu,Tomato,Other,Medium,58,2025-11-11,2026-07-02,234,1.0,158.0,46,80.7017543859649
Himachal Pradesh,Kullu,SMY Bandrol,Cabbage,Other,FAQ,74,2026-06-08,2026-09-04,89,1.0,4.0,60,82.1917808219178
Himachal Pradesh,Kullu,SMY Bandrol,Tomato,Other,FAQ,51,2026-07-03,2026-09-04,64,1.0,4.0,40,80.0
Himachal Pradesh,Kullu,SMY Bhuntar,Cabbage,Other,FAQ,239,2025-11-24,2026-09-04,285,1.0,3.0,194,81.5126050420168
Himachal Pradesh,Kullu,SMY Bhuntar,Cabbage,Other,Medium,11,2025-11-11,2025-11-23,13,1.0,2.0,8,80.0
Himachal Pradesh,Kullu,SMY Bhuntar,Onion,Other,FAQ,233,2025-11-24,2026-09-04,285,1.0,3.0,182,78.44827586206897
Himachal Pradesh,Kullu,SMY Bhuntar,Onion,Other,Grade A,1,2026-05-06,2026-05-06,1,,,0,0.0
Himachal Pradesh,Kullu,SMY Bhuntar,Onion,Other,Grade B,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Kullu,SMY Bhuntar,Onion,Other,Medium,10,2025-11-12,2025-11-23,12,1.0,2.0,7,77.77777777777779
Himachal Pradesh,Kullu,SMY Bhuntar,Potato,Other,FAQ,238,2025-11-24,2026-09-04,285,1.0,3.0,192,81.0126582278481
Himachal Pradesh,Kullu,SMY Bhuntar,Potato,Other,Grade B,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Kullu,SMY Bhuntar,Potato,Other,Medium,11,2025-11-12,2026-01-05,55,1.0,43.0,7,70.0
Himachal Pradesh,Kullu,SMY Bhuntar,Pumpkin,Other,FAQ,225,2025-11-24,2026-09-04,285,1.0,9.0,175,78.125
Himachal Pradesh,Kullu,SMY Bhuntar,Pumpkin,Other,Grade A,1,2026-08-06,2026-08-06,1,,,0,0.0
Himachal Pradesh,Kullu,SMY Bhuntar,Pumpkin,Other,Medium,12,2025-11-11,2026-01-06,57,1.0,44.0,8,72.72727272727273
Himachal Pradesh,Kullu,SMY Bhuntar,Tomato,Other,FAQ,233,2025-11-24,2026-09-04,285,1.0,3.0,184,79.3103448275862
Himachal Pradesh,Kullu,SMY Bhuntar,Tomato,Other,Grade B,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Kullu,SMY Bhuntar,Tomato,Other,Medium,10,2025-11-12,2025-11-23,12,1.0,2.0,7,77.77777777777779
Himachal Pradesh,Kullu,SMY Chauri Bihal,Cabbage,Other,Grade Range-1,29,2025-11-10,2026-09-03,298,2.0,237.0,12,42.857142857142854
Himachal Pradesh,Kullu,SMY Chauri Bihal,Onion,Other,Grade Range-1,5,2025-11-11,2026-08-11,274,19.5,230.0,0,0.0
Himachal Pradesh,Kullu,SMY Chauri Bihal,Potato,Other,Grade Range-1,16,2026-06-28,2026-09-04,69,3.0,13.0,3,20.0
Himachal Pradesh,Kullu,SMY Chauri Bihal,Tomato,Other,Grade Range-1,37,2025-11-11,2026-09-04,298,1.0,244.0,23,63.888888888888886
Himachal Pradesh,Kullu,SMY Shatt,Tomato,Other,FAQ,21,2026-07-19,2026-09-04,48,1.0,14.0,12,60.0
Himachal Pradesh,Kullu,SMY Shatt,Tomato,Tomato,FAQ,25,2026-07-13,2026-09-03,53,1.0,11.0,17,70.83333333333334
Himachal Pradesh,Mandi,PMY Kangni Mandi,Cabbage,Cabbage,Grade A,9,2025-11-22,2025-12-30,39,2.0,18.0,2,25.0
Himachal Pradesh,Mandi,PMY Kangni Mandi,Cabbage,Cabbage,Grade B,228,2025-11-12,2026-09-02,295,1.0,5.0,178,78.41409691629956
Himachal Pradesh,Mandi,PMY Kangni Mandi,Onion,Onion,Grade A,10,2025-11-22,2025-12-30,39,2.0,17.0,3,33.33333333333333
Himachal Pradesh,Mandi,PMY Kangni Mandi,Onion,Onion,Grade B,229,2025-11-11,2026-09-02,296,1.0,5.0,179,78.50877192982456
Himachal Pradesh,Mandi,PMY Kangni Mandi,Potato,Potato,Grade A,9,2025-11-22,2025-12-30,39,2.0,18.0,2,25.0
Himachal Pradesh,Mandi,PMY Kangni Mandi,Potato,Potato,Grade B,226,2025-11-11,2026-09-02,296,1.0,5.0,175,77.77777777777779
Himachal Pradesh,Mandi,PMY Kangni Mandi,Pumpkin,Pumpkin,Grade A,4,2025-11-22,2025-12-30,39,10.0,26.0,0,0.0
Himachal Pradesh,Mandi,PMY Kangni Mandi,Pumpkin,Pumpkin,Grade B,219,2025-11-13,2026-09-02,294,1.0,5.0,168,77.06422018348624
Himachal Pradesh,Mandi,PMY Kangni Mandi,Tomato,Other,Grade B,1,2026-04-30,2026-04-30,1,,,0,0.0
Himachal Pradesh,Mandi,PMY Kangni Mandi,Tomato,Tomato,Grade A,9,2025-11-22,2025-12-30,39,2.0,18.0,2,25.0
Himachal Pradesh,Mandi,PMY Kangni Mandi,Tomato,Tomato,Grade B,220,2025-11-13,2026-09-02,294,1.0,5.0,166,75.79908675799086
Himachal Pradesh,Mandi,SMY Chail Chowk,Cabbage,Cabbage,Local,31,2026-07-07,2026-09-02,58,1.0,9.0,18,60.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Cabbage,Other,Local,1,2026-07-03,2026-07-03,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Onion,Other,Local,7,2025-11-13,2026-07-17,247,4.0,218.0,3,50.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Potato,Other,Local,12,2025-11-13,2026-07-24,254,1.0,240.0,7,63.63636363636363
Himachal Pradesh,Mandi,SMY Chail Chowk,Pumpkin,Pumpkin,Local,1,2026-06-28,2026-06-28,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Tomato,Local,Local,1,2025-12-23,2025-12-23,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Tomato,Local,Medium,1,2026-07-17,2026-07-17,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Tomato,Tomato,Local,11,2026-07-07,2026-08-11,36,1.0,13.0,6,60.0
Himachal Pradesh,Mandi,SMY Chail Chowk,Tomato,Tomato,Medium,1,2026-07-14,2026-07-14,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Dhanotu,Cabbage,Cabbage,FAQ,235,2025-11-11,2026-09-03,297,1.0,6.0,185,79.05982905982906
Himachal Pradesh,Mandi,SMY Dhanotu,Cabbage,Other,Medium,1,2025-11-10,2025-11-10,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Dhanotu,Onion,Local,FAQ,4,2025-12-04,2026-02-02,61,11.0,41.0,0,0.0
Himachal Pradesh,Mandi,SMY Dhanotu,Onion,Medium,FAQ,4,2025-11-10,2025-11-14,5,1.0,2.0,2,66.66666666666666
Himachal Pradesh,Mandi,SMY Dhanotu,Onion,Onion,FAQ,206,2025-11-12,2026-09-03,296,1.0,12.0,153,74.63414634146342
Himachal Pradesh,Mandi,SMY Dhanotu,Onion,Other,FAQ,20,2025-11-15,2025-12-26,42,1.0,11.0,11,57.89473684210527
Himachal Pradesh,Mandi,SMY Dhanotu,Potato,Local,FAQ,2,2025-11-12,2025-12-06,25,24.0,24.0,0,0.0
Himachal Pradesh,Mandi,SMY Dhanotu,Potato,Other,FAQ,28,2025-11-10,2026-09-01,296,1.0,214.0,18,66.66666666666666
Himachal Pradesh,Mandi,SMY Dhanotu,Potato,Potato,FAQ,204,2025-11-13,2026-09-03,295,1.0,25.0,152,74.8768472906404
Himachal Pradesh,Mandi,SMY Dhanotu,Pumpkin,Pumpkin,FAQ,232,2025-11-10,2026-09-03,298,1.0,6.0,181,78.35497835497836
Himachal Pradesh,Mandi,SMY Dhanotu,Tomato,Local,FAQ,1,2025-12-04,2025-12-04,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Dhanotu,Tomato,Other,FAQ,16,2025-11-10,2025-12-20,41,2.0,11.0,7,46.666666666666664
Himachal Pradesh,Mandi,SMY Dhanotu,Tomato,Tomato,FAQ,210,2025-11-11,2026-09-03,297,1.0,11.0,158,75.5980861244019
Himachal Pradesh,Mandi,SMY Jogindernagar,Cabbage,Cabbage,Grade A,4,2025-12-10,2026-04-13,125,29.0,94.0,1,33.33333333333333
Himachal Pradesh,Mandi,SMY Jogindernagar,Cabbage,Cabbage,Grade B,209,2025-11-14,2026-09-04,295,1.0,7.0,150,72.11538461538461
Himachal Pradesh,Mandi,SMY Jogindernagar,Onion,Local,Grade A,2,2025-12-10,2026-01-09,31,30.0,30.0,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Onion,Local,Grade B,197,2025-11-17,2026-09-04,292,1.0,9.0,138,70.40816326530613
Himachal Pradesh,Mandi,SMY Jogindernagar,Onion,Other,Grade B,1,2026-03-25,2026-03-25,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,Grade A,2,2025-12-10,2026-01-09,31,30.0,30.0,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,Grade B,203,2025-11-14,2026-09-04,295,1.0,7.0,140,69.3069306930693
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Other,Grade B,4,2026-03-21,2026-07-24,126,56.0,66.0,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Tomato,Deshi,Grade B,3,2026-01-24,2026-09-04,224,111.5,210.0,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Tomato,Local,Grade B,41,2026-04-13,2026-09-03,144,1.0,77.0,24,60.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Tomato,Other,FAQ,1,2026-06-23,2026-06-23,1,,,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Tomato,Other,Grade A,3,2025-12-31,2026-04-28,119,59.0,109.0,0,0.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Tomato,Other,Grade B,160,2025-11-14,2026-08-26,286,1.0,39.0,111,69.81132075471697
Himachal Pradesh,Mandi,SMY Takoli,Cabbage,Cabbage,Medium,3,2025-11-18,2026-05-03,167,83.0,148.0,0,0.0
